,Customer_ID,Age,AnnualIncome,Account_Balance,CreditScore,Tenure,City,Segment,Channel,datetime,Active,RiskLevel,MonthlySpend,Transactions,SatisfactionScore,Income_Lakhs,MonthlyIncome,Income_After_Spending,Balance_Income_Ratio
167,100706,65,88646,88646,456,3,Bangalore,Premium,Mobile,2022-09-26 00:00:00,Yes,High,48676,49,6.6,0.88646,7387.166666666667,-41288.833333333336,1.0
168,101286,52,81447,81447,377,6,Delhi,Premium,Branch,2024-11-08 00:00:00,No,High,19055,144,1.2,0.81447,6787.25,-12267.75,1.0
169,101095,53,28191,28191,599,4,Bangalore,Retail,Mobile,2023-10-10 00:00:00,Yes,Medium,22096,119,6.1,0.28191,2349.25,-19746.75,1.0
170,100211,56,192516,192516,790,7,Delhi,Corporate,Agent,2022-06-24 00:00:00,Yes,Low,38230,101,9.2,1.92516,16043.0,-22187.0,1.0
171,100121,25,108807,108807,790,0,Mumbai,SME,Branch,2022-03-26 00:00:00,No,Low,20132,123,6.4,1.08807,9067.25,-11064.75,1.0
172,101376,73,41029,41029,634,0,Hyderabad,Retail,Agent,,No,Medium,25113,118,5.0,0.41029,3419.0833333333335,-21693.916666666668,1.0
173,101641,47,162924,162924,569,6,Delhi,Corporate,Online,2023-08-11 00:00:00,Yes,Medium,42073,134,4.3,1.62924,13577.0,-28496.0,1.0
174,101714,45,172226,172226,461,13,Kolkata,value,Mobile,2024-07-09 00:00:00,Yes,High,38576,64,6.3,1.72226,14352.166666666666,-24223.833333333336,1.0
175,100298,37,179470,179470,546,9,Mumbai,Retail,Mobile,2021-01-15 00:00:00,,High,32325,114,7.1,1.7947,14955.833333333334,-17369.166666666664,1.0
176,100788,21,80754,80754,577,14,Chennai,Retail,Branch,,No,High,31904,83,5.7,0.80754,6729.5,-25174.5,1.0
177,100136,24,193639,193639,489,1,Mumbai,Corporate,Online,2022-03-09 00:00:00,Yes,High,37907,32,5.2,1.93639,16136.583333333334,-21770.416666666664,1.0
178,100484,31,40563,40563,747,6,Mumbai,Retail,Online,,Yes,Low,13302,60,1.7,0.40563,3380.25,-9921.75,1.0
179,101934,74,74879,74879,827,0,Bangalore,SME,Agent,2024-04-30 00:00:00,Yes,Low,28313,6,5.3,0.74879,6239.916666666667,-22073.083333333332,1.0
180,100299,49,75861,75861,560,2,,Retail,Branch,2021-05-26 00:00:00,Yes,Medium,43125,92,4.0,0.75861,6321.75,-36803.25,1.0
181,100395,71,141400,141400,411,14,Kolkata,SME,Online,2026-03-13 00:00:00,Yes,High,20846,73,4.5,1.414,11783.333333333334,-9062.666666666666,1.0
182,101165,59,134787,134787,497,15,Pune,SME,Branch,2022-01-15 00:00:00,No,High,23242,3,9.6,1.34787,11232.25,-12009.75,1.0
183,101345,46,223436,223436,419,11,Delhi,Premium,Online,2024-03-24 00:00:00,No,High,20839,76,7.5,2.23436,18619.666666666668,-2219.333333333332,1.0
184,100803,30,136335,136335,368,1,Chennai,Premium,Branch,2025-07-05 00:00:00,No,High,29171,94,7.5,1.36335,11361.25,-17809.75,1.0
185,100985,40,85545,85545,635,8,Hyderabad,SME,Online,2022-05-04 00:00:00,Yes,Medium,46658,67,5.2,0.85545,7128.75,-39529.25,1.0
186,100110,58,243344,243344,633,8,Pune,SME,Agent,2023-12-30 00:00:00,No,Medium,38853,79,6.0,2.43344,20278.666666666668,-18574.333333333332,1.0
187,100991,28,67913,67913,820,11,Delhi,Premium,Branch,2022-03-23 00:00:00,No,High,5466,93,7.9,0.67913,5659.416666666667,193.41666666666697,1.0
188,100620,19,165180,165180,760,10,chennai,Premium,Agent,2021-03-21 00:00:00,Yes,Low,35779,30,4.4,1.6518,13765.0,-22014.0,1.0
189,100555,71,203486,203486,730,6,Mumbai,Corporate,Online,2025-12-14 00:00:00,Yes,Low,41334,123,5.595907928388747,2.03486,16957.166666666668,-24376.833333333332,1.0
190,100423,41,44975,44975,745,3,Mumbai,value,Online,2023-10-27 00:00:00,Yes,Low,3057,32,2.6,0.44975,3747.9166666666665,690.9166666666665,1.0
191,100760,61,42014,42014,367,9,Bangalore,SME,Agent,2025-08-04 00:00:00,Yes,High,28494,79,6.2,0.42014,3501.1666666666665,-24992.833333333332,1.0
192,100600,71,139999,139999,626,11,Hyderabad,Retail,Online,2021-02-20 00:00:00,No,Medium,11640,115,3.9,1.39999,11666.583333333334,26.58333333333394,1.0
193,101010,32,122359,122359,606,7,Mumbai,Corporate,Mobile,2022-10-01 00:00:00,Yes,Medium,37465,71,8.1,1.22359,10196.583333333334,-27268.416666666664,1.0
194,100234,49,207099,207099,700,1,,Retail,Online,2026-02-25 00:00:00,Yes,Low,37071,73,10.0,2.07099,17258.25,-19812.75,1.0
195,101489,24,44675,44675,832,12,Kolkata,Premium,Online,2025-09-12 00:00:00,Yes,Low,43622,28,4.5,0.44675,3722.9166666666665,-39899.083333333336,1.0
196,100603,51,61321,61321,733,6,Pune,SME,Branch,2026-03-09 00:00:00,Yes,High,26611,24,7.7,0.61321,5110.083333333333,-21500.916666666668,1.0
197,100967,43,65108,65108,715,2,Delhi,Premium,Branch,2025-03-15 00:00:00,,Low,33421,91,3.3,0.65108,5425.666666666667,-27995.333333333332,1.0
198,101176,74,163051,163051,341,1,Delhi,value,Agent,2022-08-03 00:00:00,Yes,High,24646,44,7.6,1.63051,13587.583333333334,-11058.416666666666,1.0
199,100307,57,87768,87768,795,15,Kolkata,Corporate,Branch,2025-10-27 00:00:00,No,Low,32050,77,5.8,0.87768,7314.0,-24736.0,1.0
200,100368,58,130361,130361,306,8,Mumbai,Premium,Agent,2025-10-20 00:00:00,Yes,High,8205,18,5.9,1.30361,10863.416666666666,2658.416666666666,1.0
201,100758,47,51160,51160,600,11,Delhi,SME,Agent,2022-11-18 00:00:00,Yes,Medium,8466,84,8.1,0.5116,4263.333333333333,-4202.666666666667,1.0
202,101984,59,185105,185105,762,9,Pune,Corporate,Mobile,2023-06-01 00:00:00,Yes,Low,46466,121,9.0,1.85105,15425.416666666666,-31040.583333333336,1.0
203,101583,50,94286,94286,837,7,Kolkata,SME,Mobile,2024-11-02 00:00:00,No,Low,49648,95,7.6,0.94286,7857.166666666667,-41790.833333333336,1.0
204,101074,43,54300,54300,343,14,Delhi,Corporate,Agent,2025-08-19 00:00:00,No,High,33126,21,1.8,0.543,4525.0,-28601.0,1.0
205,101745,50,215237,215237,325,8,Bangalore,Retail,Agent,2026-02-15 00:00:00,Yes,High,21504,76,4.2,2.15237,17936.416666666668,-3567.583333333332,1.0
206,100621,66,233786,233786,690,3,Chennai,Corporate,Agent,2025-10-25 00:00:00,Yes,Medium,44158,21,8.2,2.33786,19482.166666666668,-24675.833333333332,1.0
207,100888,45,149481,149481,742,13,Bangalore,SME,Branch,2024-11-25 00:00:00,Yes,High,44329,139,8.4,1.49481,12456.75,-31872.25,1.0
208,100539,72,139999,139999,351,12,,Corporate,Branch,2021-01-08 00:00:00,Yes,High,18281,69,2.0,1.39999,11666.583333333334,-6614.416666666666,1.0
209,100238,69,90455,90455,797,6,Chennai,Corporate,Agent,2023-09-28 00:00:00,Yes,Low,11700,16,7.2,0.90455,7537.916666666667,-4162.083333333333,1.0
210,101721,68,244780,244780,612,15,Bangalore,Retail,Mobile,2024-04-01 00:00:00,Yes,Medium,27489,100,3.6,2.4478,20398.333333333332,-7090.666666666668,1.0
211,100940,70,149865,149865,312,0,Hyderabad,Premium,Online,2021-06-21 00:00:00,Yes,High,41959,103,9.6,1.49865,12488.75,-29470.25,1.0
212,100221,56,194899,194899,731,7,Bangalore,Retail,Mobile,2025-09-20 00:00:00,No,Low,34170,47,1.4,1.94899,16241.583333333334,-17928.416666666664,1.0
213,100629,52,178515,178515,429,4,Chennai,Corporate,Agent,not_a_date,No,High,24646,69,8.0,1.78515,14876.25,-9769.75,1.0
214,101931,26,139999,139999,752,14,Hyderabad,value,Branch,2025-05-13 00:00:00,No,Low,16101,117,4.4,1.39999,11666.583333333334,-4434.416666666666,1.0
215,100695,66,133177,133177,570,3,Chennai,SME,Agent,2026-03-01 00:00:00,Yes,High,15846,5,2.4,1.33177,11098.083333333334,-4747.916666666666,1.0
216,101106,43,176353,176353,752,6,Hyderabad,SME,Online,2025-12-08 00:00:00,Yes,Low,2259,138,2.3,1.76353,14696.083333333334,12437.083333333334,1.0
217,100711,66,246097,246097,406,10,Pune,Corporate,Branch,2024-11-28 00:00:00,Yes,High,1867,26,6.6,2.46097,20508.083333333332,18641.083333333332,1.0
218,100631,50,88449,88449,453,15,bangalore,SME,Online,2025-06-17 00:00:00,Yes,High,40285,115,7.5,0.88449,7370.75,-32914.25,1.0
219,100977,61,208260,208260,536,7,Chennai,Retail,Branch,2025-03-25 00:00:00,No,High,35946,141,9.5,2.0826,17355.0,-18591.0,1.0
220,101766,18,197927,197927,850,13,Pune,SME,Online,2025-07-06 00:00:00,Yes,Low,47241,131,7.1,1.97927,16493.916666666668,-30747.083333333332,1.0
221,100998,51,144863,144863,525,6,Chennai,Corporate,Agent,2024-05-25 00:00:00,Yes,High,29247,102,7.7,1.44863,12071.916666666666,-17175.083333333336,1.0
222,100050,24,139999,139999,573,3,Hyderabad,SME,Agent,2022-11-21 00:00:00,No,Medium,47239,65,5.595907928388747,1.39999,11666.583333333334,-35572.416666666664,1.0
223,100232,32,53541,53541,642,3,Kolkata,Retail,Branch,2026-03-05 00:00:00,No,Medium,11377,72,3.0,0.53541,4461.75,-6915.25,1.0
224,100430,50,205225,205225,714,0,Delhi,Retail,Branch,2021-06-14 00:00:00,Yes,Low,36576,128,6.2,2.05225,17102.083333333332,-19473.916666666668,1.0
225,100276,55,121347,121347,347,11,Delhi,value,Branch,2022-02-16 00:00:00,Yes,High,24646,5,5.595907928388747,1.21347,10112.25,-14533.75,1.0
226,101608,27,167055,167055,367,10,Chennai,Corporate,Agent,2023-02-07 00:00:00,No,High,26452,4,1.6,1.67055,13921.25,-12530.75,1.0
227,101650,63,100939,100939,368,9,Kolkata,SME,Mobile,2024-04-18 00:00:00,Yes,High,13116,34,1.3,1.00939,8411.583333333334,-4704.416666666666,1.0
228,101134,45,53082,53082,561,9,Bangalore,Corporate,Branch,2023-04-09 00:00:00,Yes,Medium,22575,115,1.7,0.53082,4423.5,-18151.5,1.0
229,101685,51,246796,246796,533,12,Mumbai,Premium,Online,2024-05-26 00:00:00,Yes,High,9581,116,7.4,2.46796,20566.333333333332,10985.333333333332,1.0
230,101515,24,140359,140359,524,8,Mumbai,Corporate,Agent,,Yes,High,24760,61,3.7,1.40359,11696.583333333334,-13063.416666666666,1.0
231,100174,56,139999,139999,313,8,Bangalore,Retail,Branch,31/99/2024,No,High,34112,40,5.3,1.39999,11666.583333333334,-22445.416666666664,1.0
232,101199,53,216775,216775,445,8,Mumbai,Retail,Mobile,2023-10-03 00:00:00,No,High,9825,87,3.4,2.16775,18064.583333333332,8239.583333333332,1.0
233,101190,41,162050,162050,723,8,,Retail,Online,,Yes,Low,19219,58,5.9,1.6205,13504.166666666666,-5714.833333333334,1.0
234,101844,56,86709,86709,704,8,Hyderabad,SME,Online,2023-01-29 00:00:00,Yes,Low,34883,119,6.5,0.86709,7225.75,-27657.25,1.0
235,101687,54,64901,64901,588,3,Pune,Corporate,Branch,2023-10-15 00:00:00,Yes,Medium,24646,17,9.3,0.64901,5408.416666666667,-19237.583333333332,1.0
236,100866,70,197395,197395,515,6,Kolkata,Retail,Agent,2021-11-05 00:00:00,No,High,16879,115,6.3,1.97395,16449.583333333332,-429.4166666666679,1.0
237,100248,54,127471,127471,524,3,Mumbai,SME,Mobile,2022-05-09 00:00:00,Yes,High,38392,3,9.8,1.27471,10622.583333333334,-27769.416666666664,1.0
238,101508,66,171964,171964,724,6,Delhi,SME,Mobile,2022-01-22 00:00:00,No,Low,9605,134,7.2,1.71964,14330.333333333334,4725.333333333334,1.0
239,101454,71,133899,133899,309,4,Mumbai,Retail,Branch,2023-11-09 00:00:00,Yes,High,23999,139,4.3,1.33899,11158.25,-12840.75,1.0
240,100024,47,236271,236271,554,14,Pune,Premium,Branch,2024-05-17 00:00:00,No,Medium,16820,12,9.4,2.36271,19689.25,2869.25,1.0
241,101569,25,94184,94184,782,14,Hyderabad,Retail,Agent,2023-02-18 00:00:00,Yes,Low,6504,148,4.3,0.94184,7848.666666666667,1344.666666666667,1.0
242,100943,47,89309,89309,570,5,Delhi,Corporate,Branch,2021-10-05 00:00:00,Yes,High,28656,88,2.8,0.89309,7442.416666666667,-21213.583333333332,1.0
243,100064,47,111206,111206,682,12,Hyderabad,Corporate,Branch,2024-01-04 00:00:00,Yes,Medium,34368,13,7.8,1.11206,9267.166666666666,-25100.833333333336,1.0
244,100306,35,181075,181075,366,10,Hyderabad,SME,Mobile,2021-03-06 00:00:00,Yes,High,34306,44,2.9,1.81075,15089.583333333334,-19216.416666666664,1.0
245,100189,49,219488,219488,709,9,Mumbai,Corporate,Mobile,2025-10-29 00:00:00,Yes,Low,12600,138,2.8,2.19488,18290.666666666668,5690.666666666668,1.0
246,101871,39,139999,139999,570,15,Bangalore,Corporate,Mobile,2024-05-07 00:00:00,Yes,High,18875,114,1.1,1.39999,11666.583333333334,-7208.416666666666,1.0
247,101319,40,191923,191923,760,4,Pune,SME,Agent,2021-09-12 00:00:00,No,Low,42597,26,5.9,1.91923,15993.583333333334,-26603.416666666664,1.0
248,101901,74,142886,142886,714,14,Pune,Corporate,Mobile,2021-09-24 00:00:00,Yes,Low,43707,33,9.6,1.42886,11907.166666666666,-31799.833333333336,1.0
249,100927,52,103222,103222,574,13,Kolkata,SME,Online,2025-09-18 00:00:00,No,Medium,24646,88,4.3,1.03222,8601.833333333334,-16044.166666666666,1.0
250,100942,54,219812,219812,558,14,,SME,Branch,2023-05-28 00:00:00,Yes,Medium,4097,34,9.5,2.19812,18317.666666666668,14220.666666666668,1.0
251,100810,58,139999,139999,592,12,Pune,Premium,Mobile,2026-02-22 00:00:00,No,Medium,39929,24,4.5,1.39999,11666.583333333334,-28262.416666666664,1.0
252,100282,39,86681,86681,573,15,Hyderabad,Premium,Mobile,2023-02-04 00:00:00,No,Medium,3158,149,1.9,0.86681,7223.416666666667,4065.416666666667,1.0
253,100531,59,139999,139999,547,12,Mumbai,Retail,Branch,2025-09-29 00:00:00,Yes,High,44915,114,7.4,1.39999,11666.583333333334,-33248.416666666664,1.0
254,100197,74,158052,158052,839,7,,Premium,Agent,2025-03-18 00:00:00,Yes,Low,49916,61,9.9,1.58052,13171.0,-36745.0,1.0
255,100652,40,167635,167635,396,8,Hyderabad,Retail,Mobile,2022-11-10 00:00:00,No,High,2429,68,4.8,1.67635,13969.583333333334,11540.583333333334,1.0
256,100352,55,182817,182817,516,13,Chennai,Corporate,Online,,Yes,High,23802,95,9.6,1.82817,15234.75,-8567.25,1.0
257,101375,69,90697,90697,513,0,Kolkata,Premium,Mobile,31/99/2024,Yes,High,20692,145,6.9,0.90697,7558.083333333333,-13133.916666666668,1.0
258,101979,26,53933,53933,558,11,Pune,Premium,Agent,,Yes,Medium,5334,110,3.4,0.53933,4494.416666666667,-839.583333333333,1.0
259,100908,73,227043,227043,528,3,Chennai,Premium,Branch,2024-01-24 00:00:00,Yes,High,45786,148,3.0,2.27043,18920.25,-26865.75,1.0
260,100887,30,244249,244249,338,8,Hyderabad,SME,Online,2024-04-11 00:00:00,No,High,711,69,1.3,2.44249,20354.083333333332,19643.083333333332,1.0
261,101653,34,31710,31710,399,1,Hyderabad,Corporate,Mobile,2023-05-19 00:00:00,Yes,High,41988,11,9.9,0.3171,2642.5,-39345.5,1.0
262,100773,22,230768,230768,603,6,Delhi,SME,Online,2024-06-05 00:00:00,Yes,Medium,33930,135,9.2,2.30768,19230.666666666668,-14699.333333333332,1.0
263,100950,31,56055,56055,387,10,Hyderabad,Corporate,Agent,2022-11-02 00:00:00,Yes,High,737,112,5.595907928388747,0.56055,4671.25,3934.25,1.0
264,100818,42,225321,225321,448,6,Bangalore,SME,Branch,2023-12-24 00:00:00,Yes,High,45777,120,8.9,2.25321,18776.75,-27000.25,1.0
265,100745,31,130111,130111,786,14,Chennai,Corporate,Online,2023-08-28 00:00:00,Yes,Low,47041,93,9.3,1.30111,10842.583333333334,-36198.416666666664,1.0
266,100813,20,150926,150926,686,6,Delhi,Corporate,Agent,2023-07-24 00:00:00,No,Medium,48709,83,5.5,1.50926,12577.166666666666,-36131.833333333336,1.0
267,101339,68,132539,132539,383,0,Bangalore,Premium,Agent,2021-02-22 00:00:00,Yes,High,12238,146,3.5,1.32539,11044.916666666666,-1193.083333333334,1.0
268,101852,41,240938,240938,316,11,Kolkata,Corporate,Mobile,2024-11-05 00:00:00,No,High,14875,103,5.595907928388747,2.40938,20078.166666666668,5203.166666666668,1.0
269,100322,65,182361,182361,372,1,Pune,Premium,Agent,2023-08-27 00:00:00,Yes,High,5931,75,8.3,1.82361,15196.75,9265.75,1.0
270,101830,32,158669,158669,514,10,Pune,SME,Online,2025-03-01 00:00:00,Yes,High,9765,109,9.7,1.58669,13222.416666666666,3457.416666666666,1.0
271,100651,52,183670,183670,508,6,Kolkata,Corporate,Branch,2024-01-04 00:00:00,Yes,High,13938,115,8.3,1.8367,15305.833333333334,1367.833333333334,1.0
272,101238,43,212921,212921,478,3,Delhi,SME,Mobile,2024-06-20 00:00:00,No,High,12247,135,7.7,2.12921,17743.416666666668,5496.416666666668,1.0
273,100026,55,160044,160044,552,14,Mumbai,Corporate,Agent,2024-02-24 00:00:00,Yes,Medium,24646,1,6.2,1.60044,13337.0,-11309.0,1.0
274,101434,71,162469,162469,463,11,Hyderabad,Premium,Branch,2024-12-24 00:00:00,No,High,39577,147,8.0,1.62469,13539.083333333334,-26037.916666666664,1.0
275,100079,23,27719,27719,715,11,Chennai,SME,Online,2024-12-13 00:00:00,No,Low,10134,24,7.9,0.27719,2309.9166666666665,-7824.083333333334,1.0
276,101711,34,51170,51170,405,13,Delhi,Retail,Agent,2024-07-10 00:00:00,No,High,29081,86,8.0,0.5117,4264.166666666667,-24816.833333333332,1.0
277,100033,61,159092,159092,318,2,Pune,Premium,Online,2022-03-28 00:00:00,No,High,21183,115,1.3,1.59092,13257.666666666666,-7925.333333333334,1.0
278,101302,31,93056,93056,828,5,Pune,value,Branch,2021-11-02 00:00:00,YES,Low,40658,149,5.7,0.93056,7754.666666666667,-32903.333333333336,1.0
279,100383,65,137340,137340,414,2,Bangalore,Retail,Branch,2023-09-22 00:00:00,Yes,High,27127,119,9.6,1.3734,11445.0,-15682.0,1.0
280,101559,63,179553,179553,846,8,Pune,SME,Online,2024-11-19 00:00:00,Yes,Low,6601,70,5.6,1.79553,14962.75,8361.75,1.0
281,100433,49,89324,89324,349,10,Hyderabad,Corporate,Agent,2021-05-21 00:00:00,Yes,High,10915,23,5.1,0.89324,7443.666666666667,-3471.333333333333,1.0
282,100164,56,139999,139999,669,14,Mumbai,Retail,Mobile,2023-01-12 00:00:00,,Medium,7567,112,2.9,1.39999,11666.583333333334,4099.583333333334,1.0
283,100204,37,179091,179091,384,10,Hyderabad,value,Mobile,2023-06-10 00:00:00,No,High,15376,66,10.0,1.79091,14924.25,-451.75,1.0
284,101008,50,165146,165146,499,5,,SME,Branch,2024-03-31 00:00:00,No,High,2310,136,1.9,1.65146,13762.166666666666,11452.166666666666,1.0
285,101171,51,208233,208233,621,0,Bangalore,Corporate,Online,2025-01-23 00:00:00,Yes,Medium,11396,133,9.6,2.08233,17352.75,5956.75,1.0
286,100369,53,139999,139999,454,2,Chennai,SME,Online,2024-02-02 00:00:00,Yes,High,31705,77,4.5,1.39999,11666.583333333334,-20038.416666666664,1.0
287,100953,18,170788,170788,450,4,Hyderabad,Premium,Online,2022-11-01 00:00:00,No,High,41334,146,7.5,1.70788,14232.333333333334,-27101.666666666664,1.0
288,101445,54,95553,95553,509,9,Hyderabad,SME,Mobile,2021-08-21 00:00:00,Yes,High,4740,76,9.3,0.95553,7962.75,3222.75,1.0
289,101354,74,89429,89429,822,15,Kolkata,Retail,Online,2025-04-12 00:00:00,Yes,Low,1412,137,5.5,0.89429,7452.416666666667,6040.416666666667,1.0
290,101274,66,139999,139999,626,14,Chennai,Retail,Mobile,2024-05-01 00:00:00,Yes,Medium,28134,129,5.6,1.39999,11666.583333333334,-16467.416666666664,1.0
291,101111,47,152734,152734,427,11,Mumbai,SME,Mobile,2024-02-13 00:00:00,Yes,High,24646,20,6.8,1.52734,12727.833333333334,-11918.166666666666,1.0
292,100317,59,182087,182087,675,10,Chennai,SME,Branch,2021-09-28 00:00:00,Yes,Medium,3446,135,6.6,1.82087,15173.916666666666,11727.916666666666,1.0
293,101281,28,207684,207684,785,15,Delhi,SME,Branch,2022-08-03 00:00:00,Yes,Low,20511,29,6.4,2.07684,17307.0,-3204.0,1.0
294,101809,35,73781,73781,390,15,Pune,Corporate,Online,2021-08-27 00:00:00,Yes,High,49241,88,7.7,0.73781,6148.416666666667,-43092.583333333336,1.0
295,100219,58,217860,217860,434,6,Kolkata,Premium,Mobile,2024-07-04 00:00:00,Yes,High,30467,65,5.595907928388747,2.1786,18155.0,-12312.0,1.0
296,101971,73,139999,139999,320,12,Chennai,SME,Mobile,2024-07-02 00:00:00,NO,High,49326,21,4.3,1.39999,11666.583333333334,-37659.416666666664,1.0
297,101854,47,180336,180336,805,4,Kolkata,Premium,Mobile,2024-01-21 00:00:00,Yes,Low,39257,120,2.0,1.80336,15028.0,-24229.0,1.0
298,101693,70,150576,150576,552,0,Pune,Corporate,Online,2025-06-25 00:00:00,No,Medium,10938,115,9.9,1.50576,12548.0,1610.0,1.0
299,100276,55,121347,121347,347,11,Delhi,value,Branch,2022-02-16 00:00:00,Yes,High,24646,5,5.595907928388747,1.21347,10112.25,-14533.75,1.0
300,101348,47,234717,234717,339,9,Bangalore,value,Mobile,2025-04-16 00:00:00,Yes,High,3083,48,9.1,2.34717,19559.75,16476.75,1.0
301,100060,26,207828,207828,397,7,Delhi,Premium,Agent,2025-07-11 00:00:00,No,High,30916,86,5.1,2.07828,17319.0,-13597.0,1.0
302,101056,46,178812,178812,467,11,Kolkata,SME,Agent,2025-08-25 00:00:00,No,High,27281,135,8.7,1.78812,14901.0,-12380.0,1.0
303,100434,47,201037,201037,801,11,Pune,Corporate,Online,2024-05-03 00:00:00,YES,Low,26302,76,8.9,2.01037,16753.083333333332,-9548.916666666668,1.0
304,100074,53,74138,74138,519,2,Pune,SME,Agent,2025-12-19 00:00:00,Yes,High,10448,19,4.2,0.74138,6178.166666666667,-4269.833333333333,1.0
305,100163,47,122768,122768,365,7,Chennai,SME,Mobile,2023-03-29 00:00:00,Yes,High,48616,52,1.5,1.22768,10230.666666666666,-38385.333333333336,1.0
306,101320,32,51832,51832,623,11,pune,Corporate,Mobile,2023-08-18 00:00:00,Yes,Medium,7689,139,5.0,0.51832,4319.333333333333,-3369.666666666667,1.0
307,101160,47,139999,139999,354,13,Kolkata,Corporate,Mobile,2021-09-02 00:00:00,Yes,High,6517,98,7.9,1.39999,11666.583333333334,5149.583333333334,1.0
308,101630,29,66971,66971,398,8,Pune,SME,Agent,2021-10-21 00:00:00,Yes,High,24537,137,3.9,0.66971,5580.916666666667,-18956.083333333332,1.0
309,101068,38,209816,209816,513,14,Mumbai,Corporate,Branch,2026-02-27 00:00:00,Yes,High,44435,125,9.8,2.09816,17484.666666666668,-26950.333333333332,1.0
310,101626,47,199023,199023,813,3,Bangalore,Premium,Mobile,2022-05-09 00:00:00,No,Low,26044,123,2.6,1.99023,16585.25,-9458.75,1.0
311,101986,67,139999,139999,325,3,Chennai,Premium,Mobile,2025-06-13 00:00:00,No,High,46984,54,5.595907928388747,1.39999,11666.583333333334,-35317.416666666664,1.0
312,100046,74,36303,36303,416,1,Mumbai,Retail,Branch,2022-07-24 00:00:00,No,High,24807,1,9.9,0.36303,3025.25,-21781.75,1.0
313,100995,51,205913,205913,398,11,Kolkata,Corporate,Online,2025-04-20 00:00:00,No,High,33874,126,5.595907928388747,2.05913,17159.416666666668,-16714.583333333332,1.0
314,100362,63,95326,95326,443,6,Chennai,Retail,Mobile,2025-11-26 00:00:00,Yes,High,13422,112,7.7,0.95326,7943.833333333333,-5478.166666666667,1.0
315,101303,43,159153,159153,351,4,Pune,value,Mobile,2026-02-04 00:00:00,Yes,High,11213,33,4.3,1.59153,13262.75,2049.75,1.0
316,100568,20,193280,193280,701,15,Delhi,SME,Online,2021-03-27 00:00:00,Yes,Low,21634,70,6.5,1.9328,16106.666666666666,-5527.333333333334,1.0
317,100077,21,103249,103249,564,10,Delhi,Corporate,Agent,2024-03-28 00:00:00,No,Medium,6074,90,2.4,1.03249,8604.083333333334,2530.083333333334,1.0
318,101957,71,199427,199427,845,10,,Retail,Agent,2021-08-10 00:00:00,Yes,Low,43301,12,1.4,1.99427,16618.916666666668,-26682.083333333332,1.0
